Predictions,smiles,drugbank_id
0.11202515,CCOC(=O)C1(CCN(C)CC1)C1=CC=CC=C1,DB00454
0.03857317,CCOC(=O)N1CCC(CC1)=C1C2=C(CCC3=C1N=CC=C3)C=C(Cl)C=C2,DB00455
0.009408593,[H][C@@]1(NC(=O)CC2=CC=CS2)C(=O)N2C(C(O)=O)=C(COC(C)=O)CS[C@]12[H],DB00456
0.98313165,COC1=C(OC)C=C2C(N)=NC(=NC2=C1)N1CCN(CC1)C(=O)C1=CC=CO1,DB00457
0.05561697,CN(C)CCCN1C2=CC=CC=C2CCC2=CC=CC=C12,DB00458
0.53067595,COC1=CC2=C(C=C1)C=C(CCC(C)=O)C=C2,DB00461
0.17401575,[Br-].[H][C@@]12O[C@]1([H])[C@H]1C[C@H](C[C@@H]2[N+]1(C)C)OC(=O)[C@H](CO)C1=CC=CC=C1,DB00462
0.010691574,CCC1(CC)C(=O)NC(=O)N(C)C1=O,DB00463
0.17024152,OC(=O)C1CCN2C1=CC=C2C(=O)C1=CC=CC=C1,DB00465
0.35989755,CCN1C=C(C(O)=O)C(=O)C2=CC(F)=C(N=C12)N1CCNCC1,DB00467
0.22581416,[H][C@]1(C[C@@H]2CC[N@]1C[C@@H]2C=C)[C@H](O)C1=CC=NC2=CC=C(OC)C=C12,DB00468
0.18172795,CN1C(C(=O)NC2=CC=CC=N2)=C(O)C2=C(C=CS2)S1(=O)=O,DB00469
0.0068672537,CNCCC(OC1=CC=C(C=C1)C(F)(F)F)C1=CC=CC=C1,DB00472
0.006388239,CC(CNC1CCCCC1)OC(=O)C1=CC=CC=C1,DB00473
0.0065800985,CCC#CC(C)C1(CC=C)C(=O)NC(=O)N(C)C1=O,DB00474
0.007927078,CNC1=NC2=C(C=C(Cl)C=C2)C(C2=CC=CC=C2)=[N+]([O-])C1,DB00475
0.006212728,CNCC[C@H](OC1=CC=CC2=CC=CC=C12)C1=CC=CS1,DB00476
0.004682598,CN(C)CCCN1C2=CC=CC=C2SC2=C1C=C(Cl)C=C2,DB00477
0.0025624633,CC(N)C12CC3CC(CC(C3)C1)C2,DB00478
0.3333371,NC1=CC=CC2=C1CN(C1CCC(=O)NC1=O)C2=O,DB00480
0.48325896,CC1=CC=C(C=C1)C1=CC(=NN1C1=CC=C(C=C1)S(N)(=O)=O)C(F)(F)F,DB00482
0.94379336,BrC1=C(NC2=NCCN2)C=CC2=NC=CN=C12,DB00484
0.012426102,[H][C@]12SC(C)(C)[C@@H](N1C(=O)[C@H]2NC(=O)C1=C(C)ON=C1C1=C(Cl)C=CC=C1Cl)C(O)=O,DB00485
0.23401624,CCN1C=C(C(O)=O)C(=O)C2=CC(F)=C(C=C12)N1CCN(C)CC1,DB00487
0.08487141,CN(C)C1=NC(=NC(=N1)N(C)C)N(C)C,DB00488
0.009000476,CC(C)NCC(O)C1=CC=C(NS(C)(=O)=O)C=C1,DB00489
0.03830609,O=C1CC2(CCCC2)CC(=O)N1CCCCN1CCN(CC1)C1=NC=CC=N1,DB00490
0.008238879,OCCN1C[C@H](O)[C@@H](O)[C@H](O)[C@H]1CO,DB00491
0.008807228,[H][C@]12SCC(COC(C)=O)=C(N1C(=O)[C@H]2NC(=O)C(=N/OC)\\C1=CSC(N)=N1)C(O)=O,DB00493
0.9632536,CCN(CC)C(=O)C(=C\\C1=CC(=C(O)C(O)=C1)[N+]([O-])=O)\\C#N,DB00494
0.024916911,CC1=CN([C@H]2C[C@H](N=[N+]=[N-])[C@@H](CO)O2)C(=O)NC1=O,DB00495
0.0066883666,NC(=O)C([C@@H]1CCN(CCC2=CC3=C(OCC3)C=C2)C1)(C1=CC=CC=C1)C1=CC=CC=C1,DB00496
0.0031934744,COC1=C2O[C@H]3C(=O)CC[C@@]4(O)[C@H]5CC(C=C1)=C2[C@@]34CCN5C,DB00497
0.62856555,O=C1C(C(=O)C2=CC=CC=C12)C1=CC=CC=C1,DB00498
0.010708978,CC(C)C(=O)NC1=CC(=C(C=C1)[N+]([O-])=O)C(F)(F)F,DB00499
0.36020413,CN1C(CC(O)=O)=CC=C1C(=O)C1=CC=C(C)C=C1,DB00500
0.062190376,CN\\C(NCCSCC1=C(C)NC=N1)=N\\C#N,DB00501
0.03185601,OC1(CCN(CCCC(=O)C2=CC=C(F)C=C2)CC1)C1=CC=C(Cl)C=C1,DB00502
0.014399054,[H][C@@]12CCCC[C@@]11CCN(CC=C)[C@@H]2CC2=C1C=C(O)C=C2,DB00504
0.018057572,CC[N+](CC)(CC)CCC(O)(C1CCCCC1)C1=CC=CC=C1,DB00505
0.03258465,CC(=O)OC1=CC=CC=C1C(=O)NC1=NC=C(S1)[N+]([O-])=O,DB00507
0.004408891,CN(C)CCCN1C2=CC=CC=C2SC2=C1C=C(C=C2)C(F)(F)F,DB00508
0.18557127,NCCCCCC(O)=O,DB00513
0.004764676,[H][C@]12CCCC[C@]11CCN(C)[C@H]2CC2=C1C=C(OC)C=C2,DB00514
0.0029989132,[Br-].CCCC(CCC)C(=O)O[C@H]1CC2CCC(C1)[N+]2(C)C,DB00517
0.87865925,CCCSC1=CC2=C(C=C1)N=C(NC(=O)OC)N2,DB00518
0.014138237,[H][C@@]12C[C@H](N(C(=O)[C@H](C)N[C@@H](CCC3=CC=CC=C3)C(=O)OCC)[C@@]1([H])CCCC2)C(O)=O,DB00519
0.009905894,CC(C)(C)NCC(O)COC1=CC=CC2=C1CCC(=O)N2,DB00521
0.31578642,OC(=O)C1=CC=C(NC(=O)[C@H](CC2=CC=C(O)C=C2)NC(=O)C2=CC=CC=C2)C=C1,DB00522
0.007214162,CC1NC2=CC(Cl)=C(C=C2C(=O)N1C1=CC=CC=C1C)S(N)(=O)=O,DB00524
0.04264686,CCCCOC1=NC2=CC=CC=C2C(=C1)C(=O)NCCN(CC)CC,DB00527
0.9958832,OC(=O)P(O)(O)=O,DB00529
0.9982685,COCCOC1=CC2=C(C=C1OCCOC)C(NC1=CC(=CC=C1)C#C)=NC=N2,DB00530
0.788081,ClCCN(CCCl)P1(=O)NCCCO1,DB00531
0.21299855,CCC1(NC(=O)N(C)C1=O)C1=CC=CC=C1,DB00532
0.2779333,CS(=O)(=O)C1=CC=C(C=C1)C1=C(C(=O)OC1)C1=CC=CC=C1,DB00533
0.07259528,COC(CNC(N)=O)C[Hg]Cl,DB00534
0.015663818,[H][C@]12SCC(C=C)=C(N1C(=O)[C@H]2NC(=O)C(=N/O)\\C1=CSC(N)=N1)C(O)=O,DB00535
0.06882137,NC(N)=N,DB00536
0.14328608,OC(=O)C1=CN(C2CC2)C2=CC(N3CCNCC3)=C(F)C=C2C1=O,DB00537
0.22322452,CNCCC=C1C2=CC=CC=C2CCC2=CC=CC=C12,DB00540
0.026187053,[H][C@@]1(CCC2=CC=CC=C2N(CC(O)=O)C1=O)N[C@@H](CCC1=CC=CC=C1)C(=O)OCC,DB00542
0.0027598538,ClC1=CC2=C(OC3=CC=CC=C3N=C2N2CCNCC2)C=C1,DB00543
0.29373962,FC1=CNC(=O)NC1=O,DB00544
0.054296806,CN(C)C(=O)OC1=C[N+](C)=CC=C1,DB00545
0.008090079,CN(C)CC1=NN=C2CN=C(C3=CC=CC=C3)C3=C(C=CC(Cl)=C3)N12,DB00546
0.008087473,[H][C@@]12C[C@@H](C)[C@H](C(=O)CO)[C@@]1(C)C[C@H](O)[C@@]1(F)[C@@]2([H])CCC2=CC(=O)C=C[C@]12C,DB00547
0.7681101,OC(=O)CCCCCCCC(O)=O,DB00548
0.16771565,CCCC1=CC(=O)NC(=S)N1,DB00550
0.8239074,CC(=O)NO,DB00551
0.06131376,OC[C@H]1O[C@H](C[C@@H]1O)N1C=NC2=C1N=CNC[C@H]2O,DB00552
0.06197134,COC1=C2OC(=O)C=CC2=CC2=C1OC=C2,DB00553
0.06969025,CN1C(C(=O)NC2=NC=CC=C2)=C(O)C2=C(C=CC=C2)S1(=O)=O,DB00554
0.23227559,NC1=NC(N)=C(N=N1)C1=C(Cl)C(Cl)=CC=C1,DB00555
0.78777725,FC(F)(F)C(F)(F)C(F)(F)F,DB00556
0.0070217988,OCCOCCN1CCN(CC1)C(C1=CC=CC=C1)C1=CC=C(Cl)C=C1,DB00557
0.02395468,CCN1CC(CCN2CCOCC2)C(C1=O)(C1=CC=CC=C1)C1=CC=CC=C1,DB00561
0.0045839446,NS(=O)(=O)C1=CC2=C(C=C1Cl)N=C(CSCC1=CC=CC=C1)NS2(=O)=O,DB00562
0.8369049,NC(=O)N1C2=CC=CC=C2C=CC2=CC=CC=C12,DB00564
0.9409795,OC(=O)[C@@H](S)[C@@H](S)C(O)=O,DB00566
0.010311638,[H][C@]12SCC(C)=C(N1C(=O)[C@H]2NC(=O)[C@H](N)C1=CC=CC=C1)C(O)=O,DB00567
0.008150222,CC(C)NCC(O)COC1=CC=CC2=C1C=CC=C2,DB00571
0.18794268,CN1[C@H]2CC[C@@H]1C[C@@H](C2)OC(=O)C(CO)C1=CC=CC=C1,DB00572
0.6338305,CC(C(O)=O)C1=CC(OC2=CC=CC=C2)=CC=C1,DB00573
0.008911278,CCNC(C)CC1=CC=CC(=C1)C(F)(F)F,DB00574
0.031021526,ClC1=CC=CC(Cl)=C1NC1=NCCN1,DB00575
0.008330517,CC1=NN=C(NS(=O)(=O)C2=CC=C(N)C=C2)S1,DB00576
0.21147907,CC(C)[C@H](N)C(=O)OCCOCN1C=NC2=C1NC(N)=NC2=O,DB00577
0.010822721,[H][C@]12SC(C)(C)[C@@H](N1C(=O)[C@H]2NC(=O)C(C(O)=O)C1=CC=CC=C1)C(O)=O,DB00578
0.019198073,OC1(N2CCN=C2C2=CC=CC=C12)C1=CC=C(Cl)C=C1,DB00579
0.019106964,CC1=C(C(=NO1)C1=CC=CC=C1)C1=CC=C(C=C1)S(N)(=O)=O,DB00580
0.027404461,C[C@@H](C1=NC=NC=C1F)[C@](O)(CN1C=NC=N1)C1=C(F)C=C(F)C=C1,DB00582
0.26422122,C[N+](C)(C)C[C@H](O)CC([O-])=O,DB00583
0.06646518,CCOC(=O)[C@H](CCC1=CC=CC=C1)N[C@@H](C)C(=O)N1CCC[C@H]1C(O)=O,DB00584
0.017743554,CNC(NCCSCC1=CSC(CN(C)C)=N1)=C[N+]([O-])=O,DB00585
0.98553187,OC(=O)CC1=CC=CC=C1NC1=C(Cl)C=CC=C1Cl,DB00586
0.049640186,[H][C@@]12CC3=CNC4=CC=CC(=C34)C1=C[C@@H](CN2C)NC(=O)N(CC)CC,DB00589
0.98913246,COC1=C(OC)C=C2C(N)=NC(=NC2=C1)N1CCN(CC1)C(=O)C1COC2=CC=CC=C2O1,DB00590
0.0063452832,[H][C@@]12C[C@@]3([H])[C@]4([H])C[C@H](F)C5=CC(=O)C=C[C@]5(C)[C@@]4(F)[C@@H](O)C[C@]3(C)[C@@]1(OC(C)(C)O2)C(=O)CO,DB00591
0.07328596,C1CNCCN1,DB00592
0.030358685,CCC1(C)CC(=O)NC1=O,DB00593
0.2520678,NC(=N)NC(=O)C1=NC(Cl)=C(N)N=C1N,DB00594
0.006695651,[H][C@@]12C[C@H](C)[C@](O)(C(=O)CCl)[C@@]1(C)C[C@H](O)[C@@]1(F)[C@@]2([H])C[C@H](F)C2=CC(=O)C=C[C@]12C,DB00596
0.59744424,CC(CCC1=CC=CC=C1)NCC(O)C1=CC(C(N)=O)=C(O)C=C1,DB00598
0.005368004,CCCC(C)C1(CC)C(=O)NC(=S)NC1=O,DB00599
0.67278355,OC1=CC=C(OCC2=CC=CC=C2)C=C1,DB00600
0.009133699,CC(=O)NC[C@H]1CN(C(=O)O1)C1=CC(F)=C(C=C1)N1CCOCC1,DB00601
0.005919756,[H][C@@]12CC[C@](OC(C)=O)(C(C)=O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])C[C@H](C)C2=CC(=O)CC[C@]12C,DB00603
0.005811815,CO[C@H]1CN(CCCOC2=CC=C(F)C=C2)CC[C@H]1NC(=O)C1=CC(Cl)=C(N)C=C1OC,DB00604
0.8267857,CC1=C(CC(O)=O)C2=CC(F)=CC=C2\\C1=C/C1=CC=C(C=C1)S(C)=O,DB00605
0.003799829,NS(=O)(=O)C1=C(Cl)C=C2NC(NS(=O)(=O)C2=C1)C1CC2CC1C=C2,DB00606
0.011419518,[H][C@]12SC(C)(C)[C@@H](N1C(=O)[C@H]2NC(=O)C1=C(OCC)C=CC2=CC=CC=C12)C(O)=O,DB00607
0.08695417,CCN(CC)CCCC(C)NC1=CC=NC2=CC(Cl)=CC=C12,DB00608
0.63261634,CCC1=NC=CC(=C1)C(N)=S,DB00609
0.049264006,C[C@H](N)[C@H](O)C1=CC(O)=CC=C1,DB00610
0.010399678,[H][C@@]12CC3=C(C=C(O)C=C3)[C@]3(CCCC[C@@]13O)CCN2CC1CCC1,DB00611
0.010638444,CC(C)NCC(O)COC1=CC=C(COCCOC(C)C)C=C1,DB00612
0.74070066,CCN(CC)CC1=C(O)C=CC(NC2=C3C=CC(Cl)=CC3=NC=C2)=C1,DB00613
0.007799934,[O-][N+](=O)C1=CC=C(O1)\\C=N\\N1CCOC1=O,DB00614
0.0384119,CCC1(C)OC(=O)N(C)C1=O,DB00617
0.9902925,CN1CCN(CC2=CC=C(C=C2)C(=O)NC2=CC(NC3=NC=CC(=N3)C3=CN=CC=C3)=C(C)C=C2)CC1,DB00619
0.008957418,[H][C@@]12C[C@@H](O)[C@](O)(C(=O)CO)[C@@]1(C)C[C@H](O)[C@@]1(F)[C@@]2([H])CCC2=CC(=O)C=C[C@]12C,DB00620
0.009188505,[H][C@@]12CC[C@](C)(O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CC[C@@]2([H])CC(=O)OC[C@]12C,DB00621
0.004365378,COC(=O)C1=C(C)NC(C)=C(C1C1=CC(=CC=C1)[N+]([O-])=O)C(=O)OCCN(C)CC1=CC=CC=C1,DB00622
0.0077957646,OCCN1CCN(CCCN2C3=CC=CC=C3SC3=C2C=C(C=C3)C(F)(F)F)CC1,DB00623
0.008069809,[H][C@@]12CC[C@H](O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CCC2=CC(=O)CC[C@]12C,DB00624
0.010244042,FC(F)(F)[C@]1(OC(=O)NC2=C1C=C(Cl)C=C2)C#CC1CC1,DB00625
0.4348656,OC(=O)C1=CN=CC=C1,DB00627
0.37624466,OC(=O)C1N=C(C2=CC=CC=C2)C2=C(NC1=O)C=CC(Cl)=C2,DB00628
0.61929595,NC(N)=NN=CC1=C(Cl)C=CC=C1Cl,DB00629
0.5156471,[H][C@]1(F)[C@H](O)[C@@H](CO)O[C@H]1N1C=NC2=C(N)N=C(Cl)N=C12,DB00631
0.019973177,C[C@H](C1=CNC=N1)C1=C(C)C(C)=CC=C1,DB00633
0.076052405,CC(=O)NS(=O)(=O)C1=CC=C(N)C=C1,DB00634
0.007780922,[H][C@@]12CC[C@](O)(C(=O)CO)[C@@]1(C)CC(=O)[C@@]1([H])[C@@]2([H])CCC2=CC(=O)C=C[C@]12C,DB00635
0.03478178,CCOC(=O)C(C)(C)OC1=CC=C(Cl)C=C1,DB00636
0.5967405,NC1=C2N=CN([C@@H]3O[C@H](CO)[C@@H](O)[C@H]3O)C2=NC=N1,DB00640
0.022317762,[H][C@]12[C@H](C[C@@H](C)C=C1C=C[C@H](C)[C@@H]2CC[C@@H]1C[C@@H](O)CC(=O)O1)OC(=O)C(C)(C)CC,DB00641
0.76744926,COC(=O)NC1=NC2=C(N1)C=C(C=C2)C(=O)C1=CC=CC=C1,DB00643
0.12494096,CCCCOC1=CC=C(C=C1)C(=O)CCN1CCCCC1,DB00645
0.00638003,CCC(=O)O[C@@](CC1=CC=CC=C1)([C@H](C)CN(C)C)C1=CC=CC=C1,DB00647
0.34227234,CC1=CN([C@@H]2O[C@H](CO)C=C2)C(=O)NC1=O,DB00649
0.9049442,CN1C2=C(N(CC(O)CO)C=N2)C(=O)N(C)C1=O,DB00651
0.011333544,CC1C2CC3=C(C=C(O)C=C3)C1(C)CCN2CC=C(C)C,DB00652
0.64565897,[Mg++].[O-]S([O-])(=O)=O,DB00653
0.02712796,CC(C)OC(=O)CCC\\C=C/C[C@H]1[C@@H](O)C[C@@H](O)[C@@H]1CC[C@@H](O)CCC1=CC=CC=C1,DB00654
0.19517006,[H][C@@]12CCC(=O)[C@@]1(C)CC[C@]1([H])C3=C(CC[C@@]21[H])C=C(O)C=C3,DB00655
0.0054685664,ClC1=CC=CC(=C1)N1CCN(CCCN2N=C3C=CC=CN3C2=O)CC1,DB00656
0.0063643213,CNC1(C)C2CCC(C2)C1(C)C,DB00657
0.013457972,NCC=C.ClCC1CO1,DB00658
0.8253581,CC(=O)NCCCS(O)(=O)=O,DB00659
0.01578113,CC1=CC(OCC2CNC(=O)O2)=CC(C)=C1,DB00660
0.00852945,COC1=CC(=CC(OC)=C1OC)C(=O)NCC1=CC=C(OCCN(C)C)C=C1,DB00662
0.0069968416,[H][C@@]12C[C@@H](C)[C@](O)(C(=O)CO)[C@@]1(C)C[C@H](O)[C@@]1(F)[C@@]2([H])C[C@H](F)C2=CC(=O)C=C[C@]12C,DB00663
0.8696151,COC1=NC=CN=C1NS(=O)(=O)C1=CC=C(N)C=C1,DB00664
0.011017431,CC1(C)NC(=O)N(C1=O)C1=CC(=C(C=C1)[N+]([O-])=O)C(F)(F)F,DB00665
0.8475047,CNC[C@H](O)C1=CC(O)=C(O)C=C1,DB00668
0.0528684,CNS(=O)(=O)CC1=CC=C2NC=C(CCN(C)C)C2=C1,DB00669
0.45036528,CN1CCN(CC(=O)N2C3=CC=CC=C3C(=O)NC3=C2N=CC=C3)CC1,DB00670
0.014410063,[H][C@]12SCC(C=C)=C(N1C(=O)[C@H]2NC(=O)C(=N/OCC(O)=O)\\C1=CSC(N)=N1)C(O)=O,DB00671
0.039297808,CCCNC(=O)NS(=O)(=O)C1=CC=C(Cl)C=C1,DB00672
0.010435662,[H][C@]12C[C@@H](O)C=C[C@]11CCN(C)CC3=C1C(O2)=C(OC)C=C3,DB00674
0.7831252,O=C(OCC1=CC=CC=C1)C1=CC=CC=C1,DB00676
0.9884383,CC(C)OP(F)(=O)OC(C)C,DB00677
0.022019647,CCOC(=O)NC1=CC2=C(SC3=CC=CC=C3N2C(=O)CCN2CCOCC2)C=C1,DB00680
0.021602409,CC(=O)CC(C1=CC=CC=C1)C1=C(O)C2=C(OC1=O)C=CC=C2,DB00682
0.27569628,CC1=NC=C2CN=C(C3=CC=CC=C3F)C3=C(C=CC(Cl)=C3)N12,DB00683
0.5603316,[H][C@@]12CN(C[C@]1([H])[C@H]2N)C1=NC2=C(C=C1F)C(=O)C(=CN2C1=C(F)C=C(F)C=C1)C(O)=O,DB00685
0.0060895076,[H][C@@]12CC[C@](O)(C(=O)CO)[C@@]1(C)C[C@H](O)[C@@]1(F)[C@@]2([H])CCC2=CC(=O)CC[C@]12C,DB00687
0.66435766,COC1=C(C\\C=C(/C)CCC(=O)OCCN2CCOCC2)C(O)=C2C(=O)OCC2=C1C,DB00688
0.007968607,[H][C@]12SCC(COC(C)=O)=C(N1C(=O)[C@H]2NC(=O)[C@H](N)C1=CC=CC=C1)C(O)=O,DB00689
0.009473261,CCN(CC)CCN1C2=C(C=C(Cl)C=C2)C(=NCC1=O)C1=CC=CC=C1F,DB00690
0.0072753956,CCOC(=O)[C@H](CCC1=CC=CC=C1)N[C@@H](C)C(=O)N1CC2=CC(OC)=C(OC)C=C2C[C@H]1C(O)=O,DB00691
0.014898439,CC1=CC=C(C=C1)N(CC1=NCCN1)C1=CC(O)=CC=C1,DB00692
0.79602057,OC1=CC=C2C(OC3=CC(O)=CC=C3C22OC(=O)C3=C2C=CC=C3)=C1,DB00693
0.015632646,NS(=O)(=O)C1=C(Cl)C=C(NCC2=CC=CO2)C(=C1)C(O)=O,DB00695
0.037062254,ClC1=C(NC2=NCCN2)C2=NSN=C2C=C1,DB00697
0.007314506,[O-][N+](=O)C1=CC=C(O1)\\C=N\\N1CC(=O)NC1=O,DB00698
0.023533054,[H][C@@]12CC3=CN(C)C4=CC=CC(=C34)[C@]1(C[C@@H](COC(=O)C1=CN=CC(Br)=C1)CN2C)OC,DB00699
0.0050566867,[H][C@@]12CC[C@@]3(CCC(=O)O3)[C@@]1(C)C[C@H]1O[C@@]11[C@@]2([H])[C@@H](CC2=CC(=O)CC[C@]12C)C(=O)OC,DB00700
0.030288868,CN1N=C(S\\C1=N\\C(C)=O)S(N)(=O)=O,DB00703
0.0033846244,[H][C@@]12OC3=C(O)C=CC4=C3[C@@]11CCN(CC3CC3)[C@]([H])(C4)[C@]1(O)CCC2=O,DB00704
0.053462017,CC(C)NC1=C(N=CC=C1)N1CCN(CC1)C(=O)C1=CC2=C(N1)C=CC(NS(C)(=O)=O)=C2,DB00705
0.004078235,CCOC1=CC=CC=C1OCCN[C@H](C)CC1=CC(=C(OC)C=C1)S(N)(=O)=O,DB00706
0.0042363056,CCC(=O)N(C1=CC=CC=C1)C1(COC)CCN(CCC2=CC=CS2)CC1,DB00708
0.48082426,NC1=NC(=O)N(C=C1)[C@@H]1CS[C@H](CO)O1,DB00709
0.88357437,CCCCCN(C)CCC(O)(P(O)(O)=O)P(O)(O)=O,DB00710
0.015478768,CCN(CC)C(=O)N1CCN(C)CC1,DB00711
0.93802536,CC(C(O)=O)C1=CC(F)=C(C=C1)C1=CC=CC=C1,DB00712
0.010289783,[H][C@]12SC(C)(C)[C@@H](N1C(=O)[C@H]2NC(=O)C1=C(C)ON=C1C1=CC=CC=C1)C(O)=O,DB00713
0.10373005,[H][C@]12CC3=C(C(O)=C(O)C=C3)C3=CC=CC(CCN1C)=C23,DB00714
0.0041849916,FC1=CC=C(C=C1)[C@@H]1CCNC[C@H]1COC1=CC2=C(OCO2)C=C1,DB00715
0.029503465,CCCC1=C2N(CC)C(=CC(=O)C2=CC2=C1OC(=CC2=O)C(O)=O)C(O)=O,DB00716
0.008208226,[H][C@@]12CC[C@@](O)(C#C)[C@@]1(C)CC[C@]1([H])[C@@]3([H])CCC(=O)C=C3CC[C@@]21[H],DB00717
0.2285126,CN1CCC(CC1)=C1C2=CC=CC=C2CCC2=C1N=CC=C2,DB00719
0.99628216,OP(O)(=O)C(Cl)(Cl)P(O)(O)=O,DB00720
0.012520365,CCN(CC)CCOC(=O)C1=CC=C(N)C=C1,DB00721
0.1439188,NCCCC[C@H](N[C@@H](CCC1=CC=CC=C1)C(O)=O)C(=O)N1CCC[C@H]1C(O)=O,DB00722
0.0093450425,COC1=CC(C(O)C(C)N)=C(OC)C=C1,DB00723
0.98854095,CC(C)CN1C=NC2=C1C1=C(C=CC=C1)N=C2N,DB00724
0.115110286,[Br-].C[N+]1(C)C2CCC1CC(C2)OC(=O)C(O)C1=CC=CC=C1,DB00725
0.013991405,CC(CN(C)C)CN1C2=CC=CC=C2CCC2=CC=CC=C12,DB00726
0.09661314,[O-][N+](=O)OCC(CO[N+]([O-])=O)O[N+]([O-])=O,DB00727
0.083165705,N1C2=CC=CC=C2N=C1C1=CSC=N1,DB00730
0.008932386,CC(C)[C@H]1CC[C@@H](CC1)C(=O)N[C@H](CC1=CC=CC=C1)C(O)=O,DB00731
0.46997768,C[N+]1=C(\\C=N\\O)C=CC=C1,DB00733
0.0064944047,CC1=C(CCN2CCC(CC2)C2=NOC3=C2C=CC(F)=C3)C(=O)N2CCCCC2=N1,DB00734
0.11422922,COC1=CC2=C(NC(=N2)[S@@](=O)CC2=NC=C(C)C(OC)=C2C)C=C1,DB00736
0.019984022,NC(=N)C1=CC=C(OCCCCCOC2=CC=C(C=C2)C(N)=N)C=C1,DB00738
0.011249508,[H][C@]12SC(C)(C)[C@@H](N1C(=O)[C@H]2N1C(=O)[C@H](NC1(C)C)C1=CC=CC=C1)C(O)=O,DB00739
0.008403552,NC1=NC2=C(S1)C=C(OC(F)(F)F)C=C2,DB00740
0.0062055313,[H][C@@]12CC[C@](O)(C(=O)CO)[C@@]1(C)C[C@H](O)[C@@]1([H])[C@@]2([H])CCC2=CC(=O)CC[C@]12C,DB00741
0.010553461,CC(N(O)C(N)=O)C1=CC2=CC=CC=C2S1,DB00744
0.46415734,NC(=O)CS(=O)C(C1=CC=CC=C1)C1=CC=CC=C1,DB00745
0.17400934,CN1[C@H]2C[C@@H](C[C@@H]1[C@H]1O[C@@H]21)OC(=O)[C@H](CO)C1=CC=CC=C1,DB00747
0.008447884,CN(C)CCOC(C1=CC=C(Cl)C=C1)C1=CC=CC=N1,DB00748
0.6668876,CCC1=C2NC3=C(CCOC3(CC)CC(O)=O)C2=CC=C1,DB00749
0.009020719,CCCNC(C)C(=O)NC1=CC=CC=C1C,DB00750
0.034086898,NC1=NCC2N1C1=CC=CC=C1CC1=CC=CC=C21,DB00751
0.032177836,NC1CC1C1=CC=CC=C1,DB00752
0.025579823,FC(F)OC(Cl)C(F)(F)F,DB00753
0.008681701,CCN1C(=O)NC(C1=O)C1=CC=CC=C1,DB00754
0.007550621,[H][C@@]1(C[C@@]2([H])C[C@]3([H])C[C@@]([H])(C1)N2CC3=O)OC(=O)C1=CNC2=C1C=CC=C2,DB00757
0.005037932,[H][C@@](N1CCC2=C(C1)C=CS2)(C(=O)OC)C1=CC=CC=C1Cl,DB00758
0.0044294796,[H][C@]1([C@@H](C)O)C(=O)N2C(C(O)=O)=C(S[C@@H]3CN[C@@H](C3)C(=O)N(C)C)[C@H](C)[C@]12[H],DB00760
0.5364176,[Cl-].[K+],DB00761
0.14908217,CN1C=CNC1=S,DB00763
0.006177929,[H][C@@]12C[C@@H](C)[C@](O)(C(=O)CCl)[C@@]1(C)C[C@H](O)[C@@]1(Cl)[C@@]2([H])CCC2=CC(=O)C=C[C@]12C,DB00764
0.9610296,C[C@](N)(CC1=CC=C(O)C=C1)C(O)=O,DB00765
0.3103887,[H][C@@]12CC(=O)N1[C@@H](C(O)=O)\\C(O2)=C\\CO,DB00766
0.0031134896,CCN(CC)C(=O)C1CN2CCC3=CC(OC)=C(OC)C=C3C2CC1OC(C)=O,DB00767
0.85440725,CN(C)CC\\C=C1\\C2=CC=CC=C2COC2=C1C=C(CC(O)=O)C=C2,DB00768
0.0043855626,[H][C@@]12CC[C@](O)(C(=O)COC(=O)CN(CC)CC)[C@@]1(C)C[C@H](O)[C@@]1([H])[C@@]2([H])CCC2=CC(=O)CC[C@]12C,DB00769
0.08395067,CCCCC[C@H](O)\\C=C\\[C@H]1[C@H](O)CC(=O)[C@@H]1CCCCCCC(O)=O,DB00770
0.01616567,C[N@@+]12CC[C@@H](CC1)C(C2)OC(=O)C(O)(C1=CC=CC=C1)C1=CC=CC=C1,DB00771
0.7302576,CCOC(=O)CC(SP(=S)(OC)OC)C(=O)OCC,DB00772
0.005877638,NS(=O)(=O)C1=CC2=C(NCNS2(=O)=O)C=C1C(F)(F)F,DB00774
0.006550814,CCCCS(=O)(=O)N[C@@H](CC1=CC=C(OCCCCC2CCNCC2)C=C1)C(O)=O,DB00775
0.94531906,NC(=O)N1C2=CC=CC=C2CC(=O)C2=C1C=CC=C2,DB00776
0.006589694,CCC(=O)C1=CC2=C(SC3=CC=CC=C3N2CC(C)N(C)C)C=C1,DB00777
0.530965,CCN1C=C(C(O)=O)C(=O)C2=C1N=C(C)C=C2,DB00779
0.014900924,NNCCC1=CC=CC=C1,DB00780
0.0058029694,CC(C)[N+](C)(CCOC(=O)C1C2=CC=CC=C2OC2=CC=CC=C12)C(C)C,DB00782
0.021804089,[H][C@@]12CC[C@H](O)[C@@]1(C)CC[C@]1([H])C3=C(CC[C@@]21[H])C=C(O)C=C3,DB00783
0.003398858,CNC(=O)[C@@H](NC(=O)[C@H](CC(C)C)[C@H](O)C(=O)NO)C(C)(C)C,DB00786
